X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
151.5070839,-32.8053284,5487,PETROL STATION,,METRO HEDDON GRETA,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,81-83 MAIN ROAD,HEDDON GRETA,2321,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,81-83 MAIN ROAD,GANSW717924552,0,HEDDON GRETA,2321,0
151.157571,-33.7312059999999,5488,PETROL STATION,,COLES EXPRESS ST IVES,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,179-181 MONA VALE ROAD,ST IVES,2075,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,179-181 MONA VALE ROAD,GANSW710689091,1,ST IVES,2075,0
152.9892076,-29.2822515,5489,PETROL STATION,,WHIPORIE GENERAL STORE,LOWES,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5351 SUMMERLAND WAY,WHIPORIE ,2469,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,5351 SUMMERLAND WAY,GANSW706304178,2,WHIPORIE,2469,0
151.093689,-33.885396,5490,PETROL STATION,,CALTEX WOOLWORTHS STRATHFIELD,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,287 LIVERPOOL ROAD,BURWOOD ,2135,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,287 LIVERPOOL ROAD,GANSW706544272,2,STRATHFIELD,2135,2.5
152.91273,-31.43281,5491,PETROL STATION,,MOBIL PORT MACQUARIE,MOBIL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,59 GORDON STREET,PORT MACQUARIE,2444,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,59 GORDON STREET,GANSW712149842,0,PORT MACQUARIE,2444,282.70001221
151.090139,-33.9633299999999,5492,PETROL STATION,,BP PENSHURST,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,494 FOREST ROAD,PENSHURST ,2222,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,494 FOREST ROAD,GANSW705690620,1,PENSHURST,2222,4.5
152.4985721,-32.1743964999999,5493,PETROL STATION,,ACCESS FUELS TUNCURRY,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,86 MANNING STREET,TUNCURRY ,2428,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,86 MANNING STREET,GANSW712123046,1,TUNCURRY,2428,0
146.063824,-34.2910044999999,5494,PETROL STATION,,LIBERTY OIL,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6 MACKAY AVENUE,GRIFFITH ,2680,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,6 MACKAY AVENUE,GANSW719078604,0,GRIFFITH,2680,0
150.915162,-33.751965,5495,PETROL STATION,,BP BLACKTOWN,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,162 SUNNYHOLT ROAD,BLACKTOWN ,2148,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,162 SUNNYHOLT ROAD,GANSW704142968,1,BLACKTOWN,2148,0.1
146.899942,-34.3568739999999,5496,PETROL STATION,,SOUTH WEST FUEL - ARDLETHAN,SOUTH WEST,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 WILSON STREET,ARDLETHAN ,2665,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,3 WILSON STREET,GANSW718138567,2,ARDLETHAN,2665,0
151.17489,-32.561888,5497,PETROL STATION,,BP SINGLETON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,53 GEORGE STREET,SINGLETON ,2330,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,53 GEORGE STREET,GANSW712084598,0,SINGLETON,2330,0.1
150.963518,-33.733555,5498,PETROL STATION,,COLES EXPRESS BAULKHAM HILLS,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4 CENTURY CIRCUIT,BAULKHAM HILLS,2153,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,4 CENTURY CIRCUIT,GANSW719948293,1,NORWEST,2153,78.80000305
150.893446,-33.985109,5499,PETROL STATION,,BP MACQUARIE FIELDS,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,72 HAROLD STREET,MACQUARIE FIELDS,2564,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,72 HAROLD STREET,GANSW712630829,1,MACQUARIE FIELDS,2564,0
151.611811,-32.7664639999999,5500,PETROL STATION,,UNITED PETROLEUM METFORD,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,114 CHELMSFORD DRIVE,METFORD ,2323,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,114 CHELMSFORD DRIVE,GANSW705351617,2,METFORD,2323,0.1
146.7266377,-35.2280157,5501,PETROL STATION,,DELTA AG,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5 HARRY DAVIES DRIVE,LOCKHART ,2656,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,5 HARRY DAVIES DRIVE,GANSW718495831,1,LOCKHART,2656,0
150.0823744,-35.9120159999999,5502,PETROL STATION,,AMPOL MORUYA,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,80-84 CAMPBELL STREET,MORUYA ,2537,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,80-84 CAMPBELL STREET,GANSW718065953,0,MORUYA,2537,0
151.2125894,-29.9552884999999,5503,PETROL STATION,,METRO PETROLEUM TINGHA,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 OPAL STREET,TINGHA ,2369,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2 OPAL STREET,GANSW706104147,1,TINGHA,2369,31.70000076
150.35292,-32.1394109999999,5504,PETROL STATION,,BP MERRIWA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,167 BETTINGTON STREET,MERRIWA ,2329,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,167 BETTINGTON STREET,GANSW711991993,0,MERRIWA,2329,0
150.854054,-33.918371,5505,PETROL STATION,,BP HOXTON PARK AIRFIELD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,505 COWPASTURE ROAD,LEN WATERS,2171,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,505 COWPASTURE ROAD,GANSW719691110,1,LEN WATERS ESTATE,2171,27.5
151.429255,-33.2743599999999,5506,PETROL STATION,,7-ELEVEN WATANOBBI,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,156 PACIFIC HIGHWAY,WATANOBBI ,2259,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,156 PACIFIC HIGHWAY,GANSW706190116,1,WATANOBBI,2259,2.5999999
150.823313,-33.605672,5507,PETROL STATION,,CALTEX WOOLWORTHS WINDSOR,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,11 MACQUARIE STREET,WINDSOR ,2756,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,11 MACQUARIE STREET,GANSW706342183,1,WINDSOR,2756,1.70000005
153.5504332,-28.8659929999999,5508,PETROL STATION,,METRO PETROLEUM BALLINA,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,323 RIVER STREET,BALLINA ,2478,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,323 RIVER STREET,GANSW703979666,1,BALLINA,2478,0
151.0699263,-31.0230276,5509,PETROL STATION,,CALTEX MOONBI,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,16-18 GILL STREET,MOONBI ,2353,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,16-18 GILL STREET,GANSW718240092,2,MOONBI,2353,0
149.9089176,-36.8875785,5510,PETROL STATION,,CALTEX MERIMBULA,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19-25 MERIMBULA DRIVE,MERIMBULA ,2548,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,19-25 MERIMBULA DRIVE,GANSW705368609,1,MERIMBULA,2548,0
151.419808,-33.305782,5511,PETROL STATION,,BP TUGGERAH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,100 PACIFIC HIGHWAY,TUGGERAH ,2259,NSW,OPERATIONAL,5,GNAF ADDRESS MATCH,,100 PACIFIC HIGHWAY,GANSW706102402,2,TUGGERAH,2259,0.1
151.071152,-34.032299,5512,PETROL STATION,,BP KIRRAWEE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,596 PRINCES HIGHWAY,KIRRAWEE ,2232,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,596 PRINCES HIGHWAY,GANSW705112267,0,KIRRAWEE,2232,0
149.2414277,-36.909299,5513,PETROL STATION,,BOMBALA SERVO,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,77 MAYBE STREET,BOMBALA ,2632,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,77 MAYBE STREET,GANSW704173359,0,BOMBALA,2632,0
153.012408,-30.502112,5514,PETROL STATION,,SHELL URUNGA,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,63 PACIFIC HIGHWAY,URUNGA ,2455,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,63 PACIFIC HIGHWAY,GANSW712207773,0,URUNGA,2455,0
150.537822,-34.0751989999999,5515,PETROL STATION,,MOBIL THE OAKS,MOBIL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1190 BURRAGORANG ROAD,THE OAKS,2570,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1190 BURRAGORANG ROAD,GANSW706489679,2,THE OAKS,2570,72
149.442631,-35.2561969999999,5516,PETROL STATION,,INDEPENDENT BUNGENDORE,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,44 MALBON STREET,BUNGENDORE ,2621,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,44 MALBON STREET,GANSW712667146,0,BUNGENDORE,2621,0
150.1233081,-36.2133727999999,5517,PETROL STATION,,SHELL NAROOMA,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,16 PRINCES HIGHWAY,NAROOMA ,2546,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,16 PRINCES HIGHWAY,GANSW705489113,2,NAROOMA,2546,0
153.014214,-30.2217499999999,5518,PETROL STATION,,INDEPENDENT CORAMBA,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 GALE STREET,CORAMBA ,2450,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,33 GALE STREET,GANSW704477442,2,CORAMBA,2450,0
150.6109079,-33.7451032,5519,PETROL STATION,,SHELL BLAXLAND,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,126 GREAT WESTERN HIGHWAY,BLAXLAND ,2774,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,126 GREAT WESTERN HIGHWAY,GANSW704140159,1,BLAXLAND,2774,0
150.655985,-33.7429589999999,5520,PETROL STATION,,CALTEX WOOLWORTHS EMU HEIGHTS,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,132 OLD BATHURST ROAD,EMU PLAINS,2750,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,132 OLD BATHURST ROAD,GANSW704694270,1,EMU PLAINS,2750,3.5
151.1124539,-33.7483629,5521,PETROL STATION,,BP TURRAMURRA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,213 KISSING POINT ROAD,TURRAMURRA ,2074,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,213 KISSING POINT ROAD,GANSW706410928,2,SOUTH TURRAMURRA,2074,49.40000153
149.108632,-33.2897829999999,5522,PETROL STATION,,BP ORANGE (BATHURST ROAD),BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,56-60 BATHURST ROAD,ORANGE ,2800,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,56-60 BATHURST ROAD,GANSW717690826,0,ORANGE,2800,0
149.7139019,-34.7636730999999,5523,PETROL STATION,,AMPOL GOULBURN DEPOT,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,13 SLOANE STREET,GOULBURN ,2580,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,13 SLOANE STREET,GANSW717605696,0,GOULBURN,2580,0
151.118092,-33.957412,5524,PETROL STATION,,BP BEXLEY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,610 FOREST ROAD,BEXLEY ,2207,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,610 FOREST ROAD,GANSW704102824,1,BEXLEY,2207,19.5
141.453489,-31.964506,5525,PETROL STATION,,INDEPENDENT BROKEN HILL,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 BLENDE STREET,BROKEN HILL,2880,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1 BLENDE STREET,GANSW704220210,1,BROKEN HILL,2880,10.69999981
149.716775,-34.7583319999999,5526,PETROL STATION,,CALTEX WOOLWORTHS GOULBURN,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,12 VERNER STREET,GOULBURN ,2580,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,12 VERNER STREET,GANSW704872515,1,GOULBURN,2580,102.09999847
144.404675,-35.4723185,5527,PETROL STATION,,WAKOOL AGRI SERVICES PTY LTD,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6066 WAKOOL ROAD,WAKOOL ,2710,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,6066 WAKOOL ROAD,GANSW717721708,1,WAKOOL,2710,0
149.11354,-33.2589639999999,5528,PETROL STATION,,CALTEX WOOLWORTHS ORANGE NORTH,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 HANRAHAN PLACE,ORANGE ,2800,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1 HANRAHAN PLACE,GANSW718312082,2,ORANGE,2800,48.79999924
150.763662,-34.0197059999999,5529,PETROL STATION,,AMPOL GREGORY HILLS,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 GREGORY HILLS DRIVE,GREGORY HILLS,2557,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1 GREGORY HILLS DRIVE,GANSW719030719,1,GLEDSWOOD HILLS,2557,61.59999847
151.363938,-33.462598,5530,PETROL STATION,,7-ELEVEN GREEN POINT,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,390 AVOCA DRIVE,GREEN POINT,2251,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,390 AVOCA DRIVE,GANSW717590164,1,GREEN POINT,2251,0
150.9640102,-33.9281331999999,5531,PETROL STATION,,CALTEX WOOLWORTHS CHIPPING NORTON,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,147 NEWBRIDGE ROAD,CHIPPING NORTON,2170,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,147 NEWBRIDGE ROAD,GANSW704407561,2,CHIPPING NORTON,2170,21.5
151.037094,-33.898673,5532,PETROL STATION,,COLES EXPRESS YAGOONA,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,112 ROOKWOOD ROAD,YAGOONA ,2199,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,112 ROOKWOOD ROAD,GANSW706394450,1,YAGOONA,2199,13.19999981
152.857184,-30.6509379999999,5533,PETROL STATION,,NORCO RURAL BOWRAVILLE,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,51 CARBIN STREET,BOWRAVILLE ,2449,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,51 CARBIN STREET,GANSW712168581,0,BOWRAVILLE,2449,337.1000061
151.5879066,-33.0701007,5534,PETROL STATION,,METRO WANGI,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,297 WATKINS ROAD,WANGI WANGI,2267,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,297 WATKINS ROAD,GANSW706186970,1,WANGI WANGI,2267,0
148.671556,-31.708902,5535,PETROL STATION,,INDEPENDENT GILGANDRA,INLAND PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,84 MILLER STREET,GILGANDRA ,2827,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,84 MILLER STREET,GANSW704801640,2,GILGANDRA,2827,6.4000001
152.7192391,-31.4666453999999,5536,PETROL STATION,,BP WAUCHOPE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,210 HIGH STREET,WAUCHOPE ,2446,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,210 HIGH STREET,GANSW706219019,2,WAUCHOPE,2446,0
150.360076,-33.711395,5537,PETROL STATION,,BP WENTWORTH FALLS,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,340 GREAT WESTERN HIGHWAY,WENTWORTH FALLS,2782,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,340 GREAT WESTERN HIGHWAY,GANSW712994696,0,WENTWORTH FALLS,2782,0
152.5162479,-32.1830691,5538,PETROL STATION,,CALTEX FORSTER,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,16-18 LAKE STREET,FORSTER ,2428,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,16-18 LAKE STREET,GANSW718032218,0,FORSTER,2428,0
145.5729291,-35.6486856999999,5539,PETROL STATION,,CALTEX FINLEY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,295-301 MURRAY STREET,FINLEY ,2713,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,295-301 MURRAY STREET,GANSW718242899,1,FINLEY,2713,0
152.723329,-31.633701,5540,PETROL STATION,,INFINITY FUELS KEW,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,149 NANCY BIRD WALTON DRIVE,KEW ,2439,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,149 NANCY BIRD WALTON DRIVE,GANSW718010020,1,KEW,2439,0
147.5351845,-34.4488936999999,5541,PETROL STATION,,METRO PETROLEUM TEMORA,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,90 VICTORIA STREET,TEMORA ,2666,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,90 VICTORIA STREET,GANSW717880745,1,TEMORA,2666,0
151.485259,-32.9842899999999,5542,PETROL STATION,,UNITED PETROLEUM FREEMANS WATERHOLE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,971 FREEMANS DRIVE,FREEMANS WATERHOLE,2323,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,971 FREEMANS DRIVE,GANSW711997494,0,FREEMANS WATERHOLE,2323,50.20000076
149.232741,-35.371414,5543,PETROL STATION,,7-ELEVEN KARABAR,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 SOUTHQUEEN PLACE,KARABAR ,2620,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2 SOUTHQUEEN PLACE,GANSW717275158,0,KARABAR,2620,6.4000001
147.582397,-34.8703047999999,5544,PETROL STATION,,MOBIL JUNEE,MOBIL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,33 SEIGNIOR STREET,JUNEE ,2663,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,33 SEIGNIOR STREET,GANSW712797176,2,JUNEE,2663,0
145.8831002,-34.806483,5545,PETROL STATION,,BP COLEAMBALLY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,12 KINGFISHER AVENUE,COLEAMBALLY ,2707,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,12 KINGFISHER AVENUE,GANSW708893757,0,COLEAMBALLY,2707,0
151.725301,-32.7913119999999,5546,PETROL STATION,,7-ELEVEN HEATHERBRAE,7-ELEVEN,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,369 PACIFIC HIGHWAY,HEATHERBRAE ,2324,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,369 PACIFIC HIGHWAY,GANSW712014511,0,HEATHERBRAE,2324,827.59997559
149.799408,-35.446322,5547,PETROL STATION,,WESTSIDE BRAIDWOOD,WESTSIDE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,71 WALLACE STREET,BRAIDWOOD ,2622,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,71 WALLACE STREET,GANSW704216807,1,BRAIDWOOD,2622,0.1
150.537347,-33.6941449999999,5548,PETROL STATION,,COLES EXPRESS FAULCONBRIDGE,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,575-581 GREAT WESTERN HIGHWAY,FAULCONBRIDGE ,2776,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,575-581 GREAT WESTERN HIGHWAY,GANSW717839406,0,FAULCONBRIDGE,2776,0.1
150.9280257,-33.8942944999999,5549,PETROL STATION,,AMPOL CABRAMATTA,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,166 JOHN STREET,CABRAMATTA ,2166,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,166 JOHN STREET,GANSW711235544,0,CABRAMATTA,2166,0
151.207051,-33.761761,5550,PETROL STATION,,METRO FUEL KILLARNEY HEIGHTS,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,702-704 WARRINGAH ROAD,FORESTVILLE ,2087,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,702-704 WARRINGAH ROAD,GANSW715410470,1,FORESTVILLE,2087,0
152.991497,-30.6521949999999,5551,PETROL STATION,,INDEPENDENT NAMBUCCA HEADS,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,50-54 RIVERSIDE DRIVE,NAMBUCCA HEADS,2448,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,50-54 RIVERSIDE DRIVE,GANSW717149010,1,NAMBUCCA HEADS,2448,0
150.958185,-33.8947059999999,5552,PETROL STATION,,CALTEX WOOLWORTHS LANSVALE,CALTEX WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,136 HUME HIGHWAY,LANSVALE ,2166,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,136 HUME HIGHWAY,GANSW711232598,1,LANSVALE,2166,2.70000005
148.472519,-31.331624,5553,PETROL STATION,,INDEPENDENT GULARGAMBONE,INLAND PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,16 COONAMBLE STREET,GULARGAMBONE ,2828,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,16 COONAMBLE STREET,GANSW713025028,0,GULARGAMBONE,2828,0
149.7162897,-34.7622896,5554,PETROL STATION,,HILL & CO METRO DEPOT,METRO FUEL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 BRAIDWOOD ROAD,GOULBURN ,2580,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,1 BRAIDWOOD ROAD,GANSW704848297,0,GOULBURN,2580,0
152.778738,-30.425036,5555,PETROL STATION,,THORA STORE,INDEPENDENT,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2656 WATERFALL WAY,THORA ,2454,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,2656 WATERFALL WAY,GANSW706097058,2,THORA,2454,4
150.829946,-34.0539873,5556,PETROL STATION,,AMPOL LEUMEAH,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,6 RUDD ROAD,LEUMEAH ,2560,NSW,OPERATIONAL,1,GNAF ADDRESS MATCH,,6 RUDD ROAD,GANSW705221634,2,LEUMEAH,2560,0
